date,state,fips,cum_cases,cum_deaths,cases,deaths,alpha_code
2020-04-21,Rhode Island,44,5500.0,171.0,410.0,16.0,RI
2020-04-22,Rhode Island,44,5841.0,181.0,341.0,10.0,RI
2020-04-23,Rhode Island,44,6256.0,189.0,415.0,8.0,RI
2020-04-24,Rhode Island,44,6699.0,202.0,443.0,13.0,RI
2020-04-25,Rhode Island,44,7129.0,215.0,430.0,13.0,RI
2020-04-26,Rhode Island,44,7439.0,226.0,310.0,11.0,RI
2020-04-27,Rhode Island,44,7708.0,233.0,269.0,7.0,RI
2020-04-28,Rhode Island,44,7926.0,239.0,218.0,6.0,RI
2020-04-29,Rhode Island,44,8247.0,251.0,321.0,12.0,RI
2020-04-30,Rhode Island,44,8621.0,266.0,374.0,15.0,RI
2020-05-01,Rhode Island,44,8962.0,279.0,341.0,13.0,RI
2020-05-02,Rhode Island,44,9289.0,296.0,327.0,17.0,RI
2020-05-03,Rhode Island,44,9477.0,320.0,188.0,24.0,RI
2020-05-04,Rhode Island,44,9652.0,341.0,175.0,21.0,RI
2020-05-05,Rhode Island,44,9933.0,355.0,281.0,14.0,RI
2020-05-06,Rhode Island,44,10205.0,370.0,272.0,15.0,RI
2020-05-07,Rhode Island,44,10530.0,388.0,325.0,18.0,RI
2020-05-08,Rhode Island,44,10779.0,399.0,249.0,11.0,RI
2020-05-09,Rhode Island,44,10989.0,418.0,210.0,19.0,RI
2020-05-10,Rhode Island,44,11274.0,422.0,285.0,4.0,RI
2020-05-11,Rhode Island,44,11450.0,430.0,176.0,8.0,RI
2020-05-12,Rhode Island,44,11614.0,444.0,164.0,14.0,RI
2020-05-13,Rhode Island,44,11835.0,462.0,221.0,18.0,RI
2020-05-14,Rhode Island,44,12016.0,468.0,181.0,6.0,RI
2020-05-15,Rhode Island,44,12219.0,479.0,203.0,11.0,RI
2020-05-16,Rhode Island,44,12434.0,489.0,215.0,10.0,RI
2020-05-17,Rhode Island,44,12674.0,499.0,240.0,10.0,RI
2020-05-18,Rhode Island,44,12795.0,506.0,121.0,7.0,RI
2020-05-19,Rhode Island,44,12951.0,532.0,156.0,26.0,RI
2020-05-20,Rhode Island,44,13356.0,538.0,405.0,6.0,RI
2020-05-21,Rhode Island,44,13571.0,556.0,215.0,18.0,RI
2020-05-22,Rhode Island,44,13736.0,579.0,165.0,23.0,RI
2020-05-23,Rhode Island,44,13952.0,597.0,216.0,18.0,RI
2020-05-24,Rhode Island,44,14065.0,608.0,113.0,11.0,RI
2020-01-21,South Carolina,45,0.0,0.0,0.0,0.0,SC
2020-01-22,South Carolina,45,0.0,0.0,0.0,0.0,SC
2020-01-23,South Carolina,45,0.0,0.0,0.0,0.0,SC
2020-01-24,South Carolina,45,0.0,0.0,0.0,0.0,SC
2020-01-25,South Carolina,45,0.0,0.0,0.0,0.0,SC
2020-01-26,South Carolina,45,0.0,0.0,0.0,0.0,SC
2020-01-27,South Carolina,45,0.0,0.0,0.0,0.0,SC
2020-01-28,South Carolina,45,0.0,0.0,0.0,0.0,SC
2020-01-29,South Carolina,45,0.0,0.0,0.0,0.0,SC
2020-01-30,South Carolina,45,0.0,0.0,0.0,0.0,SC
2020-01-31,South Carolina,45,0.0,0.0,0.0,0.0,SC
2020-02-01,South Carolina,45,0.0,0.0,0.0,0.0,SC
2020-02-02,South Carolina,45,0.0,0.0,0.0,0.0,SC
2020-02-03,South Carolina,45,0.0,0.0,0.0,0.0,SC
2020-02-04,South Carolina,45,0.0,0.0,0.0,0.0,SC
2020-02-05,South Carolina,45,0.0,0.0,0.0,0.0,SC
2020-02-06,South Carolina,45,0.0,0.0,0.0,0.0,SC
2020-02-07,South Carolina,45,0.0,0.0,0.0,0.0,SC
2020-02-08,South Carolina,45,0.0,0.0,0.0,0.0,SC
2020-02-09,South Carolina,45,0.0,0.0,0.0,0.0,SC
2020-02-10,South Carolina,45,0.0,0.0,0.0,0.0,SC
2020-02-11,South Carolina,45,0.0,0.0,0.0,0.0,SC
2020-02-12,South Carolina,45,0.0,0.0,0.0,0.0,SC
2020-02-13,South Carolina,45,0.0,0.0,0.0,0.0,SC
2020-02-14,South Carolina,45,0.0,0.0,0.0,0.0,SC
2020-02-15,South Carolina,45,0.0,0.0,0.0,0.0,SC
2020-02-16,South Carolina,45,0.0,0.0,0.0,0.0,SC
2020-02-17,South Carolina,45,0.0,0.0,0.0,0.0,SC
2020-02-18,South Carolina,45,0.0,0.0,0.0,0.0,SC
2020-02-19,South Carolina,45,0.0,0.0,0.0,0.0,SC
2020-02-20,South Carolina,45,0.0,0.0,0.0,0.0,SC
2020-02-21,South Carolina,45,0.0,0.0,0.0,0.0,SC
2020-02-22,South Carolina,45,0.0,0.0,0.0,0.0,SC
2020-02-23,South Carolina,45,0.0,0.0,0.0,0.0,SC
2020-02-24,South Carolina,45,0.0,0.0,0.0,0.0,SC
2020-02-25,South Carolina,45,0.0,0.0,0.0,0.0,SC
2020-02-26,South Carolina,45,0.0,0.0,0.0,0.0,SC
2020-02-27,South Carolina,45,0.0,0.0,0.0,0.0,SC
2020-02-28,South Carolina,45,0.0,0.0,0.0,0.0,SC
2020-02-29,South Carolina,45,0.0,0.0,0.0,0.0,SC
2020-03-01,South Carolina,45,0.0,0.0,0.0,0.0,SC
2020-03-02,South Carolina,45,0.0,0.0,0.0,0.0,SC
2020-03-03,South Carolina,45,0.0,0.0,0.0,0.0,SC
2020-03-04,South Carolina,45,0.0,0.0,0.0,0.0,SC
2020-03-05,South Carolina,45,0.0,0.0,0.0,0.0,SC
2020-03-06,South Carolina,45,2.0,0.0,2.0,0.0,SC
2020-03-07,South Carolina,45,2.0,0.0,0.0,0.0,SC
2020-03-08,South Carolina,45,6.0,0.0,4.0,0.0,SC
2020-03-09,South Carolina,45,7.0,0.0,1.0,0.0,SC
2020-03-10,South Carolina,45,9.0,0.0,2.0,0.0,SC
2020-03-11,South Carolina,45,10.0,0.0,1.0,0.0,SC
2020-03-12,South Carolina,45,12.0,0.0,2.0,0.0,SC
2020-03-13,South Carolina,45,13.0,0.0,1.0,0.0,SC
2020-03-14,South Carolina,45,19.0,0.0,6.0,0.0,SC
2020-03-15,South Carolina,45,28.0,0.0,9.0,0.0,SC
2020-03-16,South Carolina,45,33.0,1.0,5.0,1.0,SC
2020-03-17,South Carolina,45,47.0,1.0,14.0,0.0,SC
2020-03-18,South Carolina,45,60.0,1.0,13.0,0.0,SC
2020-03-19,South Carolina,45,81.0,1.0,21.0,0.0,SC
2020-03-20,South Carolina,45,126.0,3.0,45.0,2.0,SC
2020-03-21,South Carolina,45,172.0,3.0,46.0,0.0,SC
2020-03-22,South Carolina,45,194.0,3.0,22.0,0.0,SC
2020-03-23,South Carolina,45,299.0,5.0,105.0,2.0,SC
2020-03-24,South Carolina,45,342.0,7.0,43.0,2.0,SC
2020-03-25,South Carolina,45,424.0,7.0,82.0,0.0,SC
2020-03-26,South Carolina,45,456.0,9.0,32.0,2.0,SC
2020-03-27,South Carolina,45,539.0,13.0,83.0,4.0,SC
2020-03-28,South Carolina,45,660.0,15.0,121.0,2.0,SC
2020-03-29,South Carolina,45,774.0,16.0,114.0,1.0,SC
2020-03-30,South Carolina,45,925.0,18.0,151.0,2.0,SC
2020-03-31,South Carolina,45,1083.0,22.0,158.0,4.0,SC
2020-04-01,South Carolina,45,1293.0,26.0,210.0,4.0,SC
2020-04-02,South Carolina,45,1554.0,31.0,261.0,5.0,SC
2020-04-03,South Carolina,45,1700.0,34.0,146.0,3.0,SC
2020-04-04,South Carolina,45,1917.0,40.0,217.0,6.0,SC
2020-04-05,South Carolina,45,2049.0,44.0,132.0,4.0,SC
2020-04-06,South Carolina,45,2232.0,48.0,183.0,4.0,SC
2020-04-07,South Carolina,45,2417.0,51.0,185.0,3.0,SC
2020-04-08,South Carolina,45,2552.0,63.0,135.0,12.0,SC
2020-04-09,South Carolina,45,2792.0,67.0,240.0,4.0,SC
2020-04-10,South Carolina,45,3065.0,72.0,273.0,5.0,SC
2020-04-11,South Carolina,45,3207.0,80.0,142.0,8.0,SC
2020-04-12,South Carolina,45,3319.0,82.0,112.0,2.0,SC
2020-04-13,South Carolina,45,3439.0,87.0,120.0,5.0,SC
2020-04-14,South Carolina,45,3553.0,97.0,114.0,10.0,SC
2020-04-15,South Carolina,45,3656.0,107.0,103.0,10.0,SC
2020-04-16,South Carolina,45,3931.0,109.0,275.0,2.0,SC
2020-04-17,South Carolina,45,4086.0,116.0,155.0,7.0,SC
2020-04-18,South Carolina,45,4246.0,119.0,160.0,3.0,SC
2020-04-19,South Carolina,45,4377.0,120.0,131.0,1.0,SC
2020-04-20,South Carolina,45,4439.0,124.0,62.0,4.0,SC
2020-04-21,South Carolina,45,4608.0,135.0,169.0,11.0,SC
2020-04-22,South Carolina,45,4761.0,140.0,153.0,5.0,SC
2020-04-23,South Carolina,45,4917.0,150.0,156.0,10.0,SC
2020-04-24,South Carolina,45,5070.0,157.0,153.0,7.0,SC
2020-04-25,South Carolina,45,5253.0,166.0,183.0,9.0,SC
2020-04-26,South Carolina,45,5490.0,174.0,237.0,8.0,SC
2020-04-27,South Carolina,45,5613.0,177.0,123.0,3.0,SC
2020-04-28,South Carolina,45,5735.0,192.0,122.0,15.0,SC
2020-04-29,South Carolina,45,5881.0,232.0,146.0,40.0,SC
2020-04-30,South Carolina,45,6095.0,244.0,214.0,12.0,SC
2020-05-01,South Carolina,45,6258.0,256.0,163.0,12.0,SC
2020-05-02,South Carolina,45,6489.0,267.0,231.0,11.0,SC
2020-05-03,South Carolina,45,6626.0,275.0,137.0,8.0,SC
2020-05-04,South Carolina,45,6757.0,283.0,131.0,8.0,SC
2020-05-05,South Carolina,45,6841.0,296.0,84.0,13.0,SC
2020-05-06,South Carolina,45,6936.0,305.0,95.0,9.0,SC
2020-05-07,South Carolina,45,7142.0,316.0,206.0,11.0,SC
2020-05-08,South Carolina,45,7367.0,320.0,225.0,4.0,SC
2020-05-09,South Carolina,45,7531.0,330.0,164.0,10.0,SC
2020-05-10,South Carolina,45,7653.0,331.0,122.0,1.0,SC
2020-05-11,South Carolina,45,7792.0,346.0,139.0,15.0,SC
2020-05-12,South Carolina,45,7927.0,355.0,135.0,9.0,SC
2020-05-13,South Carolina,45,8030.0,362.0,103.0,7.0,SC
2020-05-14,South Carolina,45,8189.0,371.0,159.0,9.0,SC
2020-05-15,South Carolina,45,8407.0,380.0,218.0,9.0,SC
2020-05-16,South Carolina,45,8661.0,380.0,254.0,0.0,SC
2020-05-17,South Carolina,45,8816.0,385.0,155.0,5.0,SC
2020-05-18,South Carolina,45,8942.0,391.0,126.0,6.0,SC
2020-05-19,South Carolina,45,9056.0,399.0,114.0,8.0,SC
2020-05-20,South Carolina,45,9175.0,407.0,119.0,8.0,SC
2020-05-21,South Carolina,45,9379.0,416.0,204.0,9.0,SC
2020-05-22,South Carolina,45,9638.0,419.0,259.0,3.0,SC
2020-05-23,South Carolina,45,9895.0,425.0,257.0,6.0,SC
2020-05-24,South Carolina,45,10096.0,435.0,201.0,10.0,SC
2020-01-21,South Dakota,46,0.0,0.0,0.0,0.0,SD
2020-01-22,South Dakota,46,0.0,0.0,0.0,0.0,SD
2020-01-23,South Dakota,46,0.0,0.0,0.0,0.0,SD
2020-01-24,South Dakota,46,0.0,0.0,0.0,0.0,SD
2020-01-25,South Dakota,46,0.0,0.0,0.0,0.0,SD
2020-01-26,South Dakota,46,0.0,0.0,0.0,0.0,SD
2020-01-27,South Dakota,46,0.0,0.0,0.0,0.0,SD
2020-01-28,South Dakota,46,0.0,0.0,0.0,0.0,SD
2020-01-29,South Dakota,46,0.0,0.0,0.0,0.0,SD
2020-01-30,South Dakota,46,0.0,0.0,0.0,0.0,SD
2020-01-31,South Dakota,46,0.0,0.0,0.0,0.0,SD
2020-02-01,South Dakota,46,0.0,0.0,0.0,0.0,SD
2020-02-02,South Dakota,46,0.0,0.0,0.0,0.0,SD
2020-02-03,South Dakota,46,0.0,0.0,0.0,0.0,SD
2020-02-04,South Dakota,46,0.0,0.0,0.0,0.0,SD
2020-02-05,South Dakota,46,0.0,0.0,0.0,0.0,SD
2020-02-06,South Dakota,46,0.0,0.0,0.0,0.0,SD
2020-02-07,South Dakota,46,0.0,0.0,0.0,0.0,SD
2020-02-08,South Dakota,46,0.0,0.0,0.0,0.0,SD
2020-02-09,South Dakota,46,0.0,0.0,0.0,0.0,SD
2020-02-10,South Dakota,46,0.0,0.0,0.0,0.0,SD
2020-02-11,South Dakota,46,0.0,0.0,0.0,0.0,SD
2020-02-12,South Dakota,46,0.0,0.0,0.0,0.0,SD
2020-02-13,South Dakota,46,0.0,0.0,0.0,0.0,SD
2020-02-14,South Dakota,46,0.0,0.0,0.0,0.0,SD
2020-02-15,South Dakota,46,0.0,0.0,0.0,0.0,SD
2020-02-16,South Dakota,46,0.0,0.0,0.0,0.0,SD
2020-02-17,South Dakota,46,0.0,0.0,0.0,0.0,SD
2020-02-18,South Dakota,46,0.0,0.0,0.0,0.0,SD
2020-02-19,South Dakota,46,0.0,0.0,0.0,0.0,SD
2020-02-20,South Dakota,46,0.0,0.0,0.0,0.0,SD
2020-02-21,South Dakota,46,0.0,0.0,0.0,0.0,SD
2020-02-22,South Dakota,46,0.0,0.0,0.0,0.0,SD
2020-02-23,South Dakota,46,0.0,0.0,0.0,0.0,SD
2020-02-24,South Dakota,46,0.0,0.0,0.0,0.0,SD
2020-02-25,South Dakota,46,0.0,0.0,0.0,0.0,SD
2020-02-26,South Dakota,46,0.0,0.0,0.0,0.0,SD
2020-02-27,South Dakota,46,0.0,0.0,0.0,0.0,SD
2020-02-28,South Dakota,46,0.0,0.0,0.0,0.0,SD
2020-02-29,South Dakota,46,0.0,0.0,0.0,0.0,SD
2020-03-01,South Dakota,46,0.0,0.0,0.0,0.0,SD
2020-03-02,South Dakota,46,0.0,0.0,0.0,0.0,SD
2020-03-03,South Dakota,46,0.0,0.0,0.0,0.0,SD
2020-03-04,South Dakota,46,0.0,0.0,0.0,0.0,SD
2020-03-05,South Dakota,46,0.0,0.0,0.0,0.0,SD
2020-03-06,South Dakota,46,0.0,0.0,0.0,0.0,SD
2020-03-07,South Dakota,46,0.0,0.0,0.0,0.0,SD
2020-03-08,South Dakota,46,0.0,0.0,0.0,0.0,SD
2020-03-09,South Dakota,46,0.0,0.0,0.0,0.0,SD
2020-03-10,South Dakota,46,5.0,1.0,5.0,1.0,SD
2020-03-11,South Dakota,46,8.0,1.0,3.0,0.0,SD
2020-03-12,South Dakota,46,8.0,1.0,0.0,0.0,SD
2020-03-13,South Dakota,46,9.0,1.0,1.0,0.0,SD
2020-03-14,South Dakota,46,9.0,1.0,0.0,0.0,SD
2020-03-15,South Dakota,46,9.0,1.0,0.0,0.0,SD
2020-03-16,South Dakota,46,10.0,1.0,1.0,0.0,SD
2020-03-17,South Dakota,46,11.0,1.0,1.0,0.0,SD
2020-03-18,South Dakota,46,11.0,1.0,0.0,0.0,SD
2020-03-19,South Dakota,46,14.0,1.0,3.0,0.0,SD
2020-03-20,South Dakota,46,14.0,1.0,0.0,0.0,SD
2020-03-21,South Dakota,46,14.0,1.0,0.0,0.0,SD
2020-03-22,South Dakota,46,21.0,1.0,7.0,0.0,SD
2020-03-23,South Dakota,46,28.0,1.0,7.0,0.0,SD
2020-03-24,South Dakota,46,30.0,1.0,2.0,0.0,SD
2020-03-25,South Dakota,46,41.0,1.0,11.0,0.0,SD
2020-03-26,South Dakota,46,46.0,1.0,5.0,0.0,SD
2020-03-27,South Dakota,46,58.0,1.0,12.0,0.0,SD
2020-03-28,South Dakota,46,68.0,1.0,10.0,0.0,SD
2020-03-29,South Dakota,46,90.0,1.0,22.0,0.0,SD
2020-03-30,South Dakota,46,100.0,1.0,10.0,0.0,SD
2020-03-31,South Dakota,46,107.0,1.0,7.0,0.0,SD
2020-04-01,South Dakota,46,128.0,2.0,21.0,1.0,SD
2020-04-02,South Dakota,46,165.0,2.0,37.0,0.0,SD
2020-04-03,South Dakota,46,187.0,2.0,22.0,0.0,SD
2020-04-04,South Dakota,46,212.0,2.0,25.0,0.0,SD
2020-04-05,South Dakota,46,240.0,2.0,28.0,0.0,SD
2020-04-06,South Dakota,46,288.0,4.0,48.0,2.0,SD
2020-04-07,South Dakota,46,320.0,6.0,32.0,2.0,SD
2020-04-08,South Dakota,46,393.0,6.0,73.0,0.0,SD
2020-04-09,South Dakota,46,447.0,6.0,54.0,0.0,SD
2020-04-10,South Dakota,46,536.0,6.0,89.0,0.0,SD
2020-04-11,South Dakota,46,626.0,6.0,90.0,0.0,SD
2020-04-12,South Dakota,46,729.0,6.0,103.0,0.0,SD
2020-04-13,South Dakota,46,867.0,6.0,138.0,0.0,SD
2020-04-14,South Dakota,46,987.0,6.0,120.0,0.0,SD
2020-04-15,South Dakota,46,1167.0,6.0,180.0,0.0,SD
2020-04-16,South Dakota,46,1310.0,7.0,143.0,1.0,SD
2020-04-17,South Dakota,46,1410.0,7.0,100.0,0.0,SD
2020-04-18,South Dakota,46,1541.0,7.0,131.0,0.0,SD
2020-04-19,South Dakota,46,1635.0,7.0,94.0,0.0,SD
2020-04-20,South Dakota,46,1685.0,7.0,50.0,0.0,SD
2020-04-21,South Dakota,46,1755.0,8.0,70.0,1.0,SD
2020-04-22,South Dakota,46,1858.0,9.0,103.0,1.0,SD
2020-04-23,South Dakota,46,1956.0,9.0,98.0,0.0,SD
2020-04-24,South Dakota,46,2040.0,10.0,84.0,1.0,SD
2020-04-25,South Dakota,46,2147.0,10.0,107.0,0.0,SD
2020-04-26,South Dakota,46,2213.0,11.0,66.0,1.0,SD
2020-04-27,South Dakota,46,2246.0,11.0,33.0,0.0,SD
2020-04-28,South Dakota,46,2314.0,11.0,68.0,0.0,SD
2020-04-29,South Dakota,46,2375.0,13.0,61.0,2.0,SD
2020-04-30,South Dakota,46,2450.0,17.0,75.0,4.0,SD
2020-05-01,South Dakota,46,2525.0,21.0,75.0,4.0,SD
2020-05-02,South Dakota,46,2587.0,21.0,62.0,0.0,SD
2020-05-03,South Dakota,46,2630.0,21.0,43.0,0.0,SD
2020-05-04,South Dakota,46,2667.0,21.0,37.0,0.0,SD
2020-05-05,South Dakota,46,2720.0,24.0,53.0,3.0,SD
2020-05-06,South Dakota,46,2779.0,29.0,59.0,5.0,SD
2020-05-07,South Dakota,46,2905.0,31.0,126.0,2.0,SD
2020-05-08,South Dakota,46,3144.0,31.0,239.0,0.0,SD
2020-05-09,South Dakota,46,3393.0,34.0,249.0,3.0,SD
2020-05-10,South Dakota,46,3517.0,34.0,124.0,0.0,SD
2020-05-11,South Dakota,46,3614.0,34.0,97.0,0.0,SD
2020-05-12,South Dakota,46,3663.0,39.0,49.0,5.0,SD
2020-05-13,South Dakota,46,3732.0,39.0,69.0,0.0,SD
2020-05-14,South Dakota,46,3792.0,43.0,60.0,4.0,SD
2020-05-15,South Dakota,46,3887.0,44.0,95.0,1.0,SD
2020-05-16,South Dakota,46,3959.0,44.0,72.0,0.0,SD
2020-05-17,South Dakota,46,3987.0,44.0,28.0,0.0,SD
2020-05-18,South Dakota,46,4027.0,44.0,40.0,0.0,SD
2020-05-19,South Dakota,46,4085.0,46.0,58.0,2.0,SD
2020-05-20,South Dakota,46,4177.0,46.0,92.0,0.0,SD
2020-05-21,South Dakota,46,4177.0,47.0,0.0,1.0,SD
2020-05-22,South Dakota,46,4356.0,50.0,179.0,3.0,SD
2020-05-23,South Dakota,46,4468.0,50.0,112.0,0.0,SD
2020-05-24,South Dakota,46,4563.0,50.0,95.0,0.0,SD
2020-01-21,Tennessee,47,0.0,0.0,0.0,0.0,TN
2020-01-22,Tennessee,47,0.0,0.0,0.0,0.0,TN
2020-01-23,Tennessee,47,0.0,0.0,0.0,0.0,TN
2020-01-24,Tennessee,47,0.0,0.0,0.0,0.0,TN
2020-01-25,Tennessee,47,0.0,0.0,0.0,0.0,TN
2020-01-26,Tennessee,47,0.0,0.0,0.0,0.0,TN
2020-01-27,Tennessee,47,0.0,0.0,0.0,0.0,TN
2020-01-28,Tennessee,47,0.0,0.0,0.0,0.0,TN
2020-01-29,Tennessee,47,0.0,0.0,0.0,0.0,TN
2020-01-30,Tennessee,47,0.0,0.0,0.0,0.0,TN
2020-01-31,Tennessee,47,0.0,0.0,0.0,0.0,TN
2020-02-01,Tennessee,47,0.0,0.0,0.0,0.0,TN
2020-02-02,Tennessee,47,0.0,0.0,0.0,0.0,TN
2020-02-03,Tennessee,47,0.0,0.0,0.0,0.0,TN
2020-02-04,Tennessee,47,0.0,0.0,0.0,0.0,TN
2020-02-05,Tennessee,47,0.0,0.0,0.0,0.0,TN
2020-02-06,Tennessee,47,0.0,0.0,0.0,0.0,TN
2020-02-07,Tennessee,47,0.0,0.0,0.0,0.0,TN
2020-02-08,Tennessee,47,0.0,0.0,0.0,0.0,TN
2020-02-09,Tennessee,47,0.0,0.0,0.0,0.0,TN
2020-02-10,Tennessee,47,0.0,0.0,0.0,0.0,TN
2020-02-11,Tennessee,47,0.0,0.0,0.0,0.0,TN
2020-02-12,Tennessee,47,0.0,0.0,0.0,0.0,TN
2020-02-13,Tennessee,47,0.0,0.0,0.0,0.0,TN
2020-02-14,Tennessee,47,0.0,0.0,0.0,0.0,TN
2020-02-15,Tennessee,47,0.0,0.0,0.0,0.0,TN
2020-02-16,Tennessee,47,0.0,0.0,0.0,0.0,TN
2020-02-17,Tennessee,47,0.0,0.0,0.0,0.0,TN
2020-02-18,Tennessee,47,0.0,0.0,0.0,0.0,TN
2020-02-19,Tennessee,47,0.0,0.0,0.0,0.0,TN
2020-02-20,Tennessee,47,0.0,0.0,0.0,0.0,TN
2020-02-21,Tennessee,47,0.0,0.0,0.0,0.0,TN
2020-02-22,Tennessee,47,0.0,0.0,0.0,0.0,TN
2020-02-23,Tennessee,47,0.0,0.0,0.0,0.0,TN
2020-02-24,Tennessee,47,0.0,0.0,0.0,0.0,TN
2020-02-25,Tennessee,47,0.0,0.0,0.0,0.0,TN
2020-02-26,Tennessee,47,0.0,0.0,0.0,0.0,TN
2020-02-27,Tennessee,47,0.0,0.0,0.0,0.0,TN
2020-02-28,Tennessee,47,0.0,0.0,0.0,0.0,TN
2020-02-29,Tennessee,47,0.0,0.0,0.0,0.0,TN
2020-03-01,Tennessee,47,0.0,0.0,0.0,0.0,TN
2020-03-02,Tennessee,47,0.0,0.0,0.0,0.0,TN
2020-03-03,Tennessee,47,0.0,0.0,0.0,0.0,TN
2020-03-04,Tennessee,47,0.0,0.0,0.0,0.0,TN
2020-03-05,Tennessee,47,1.0,0.0,1.0,0.0,TN
2020-03-06,Tennessee,47,1.0,0.0,0.0,0.0,TN
2020-03-07,Tennessee,47,1.0,0.0,0.0,0.0,TN
2020-03-08,Tennessee,47,3.0,0.0,2.0,0.0,TN
2020-03-09,Tennessee,47,4.0,0.0,1.0,0.0,TN
2020-03-10,Tennessee,47,7.0,0.0,3.0,0.0,TN
2020-03-11,Tennessee,47,8.0,0.0,1.0,0.0,TN
2020-03-12,Tennessee,47,18.0,0.0,10.0,0.0,TN
2020-03-13,Tennessee,47,26.0,0.0,8.0,0.0,TN
2020-03-14,Tennessee,47,32.0,0.0,6.0,0.0,TN
2020-03-15,Tennessee,47,39.0,0.0,7.0,0.0,TN
2020-03-16,Tennessee,47,52.0,0.0,13.0,0.0,TN
2020-03-17,Tennessee,47,73.0,0.0,21.0,0.0,TN
2020-03-18,Tennessee,47,98.0,0.0,25.0,0.0,TN
2020-03-19,Tennessee,47,155.0,0.0,57.0,0.0,TN
2020-03-20,Tennessee,47,237.0,0.0,82.0,0.0,TN
2020-03-21,Tennessee,47,312.0,2.0,75.0,2.0,TN
2020-03-22,Tennessee,47,424.0,2.0,112.0,0.0,TN
2020-03-23,Tennessee,47,522.0,2.0,98.0,0.0,TN
2020-03-24,Tennessee,47,678.0,2.0,156.0,0.0,TN
2020-03-25,Tennessee,47,806.0,3.0,128.0,1.0,TN
2020-03-26,Tennessee,47,981.0,3.0,175.0,0.0,TN
2020-03-27,Tennessee,47,1180.0,6.0,199.0,3.0,TN
2020-03-28,Tennessee,47,1363.0,6.0,183.0,0.0,TN
2020-03-29,Tennessee,47,1569.0,7.0,206.0,1.0,TN
2020-03-30,Tennessee,47,1721.0,13.0,152.0,6.0,TN
2020-03-31,Tennessee,47,2049.0,13.0,328.0,0.0,TN
2020-04-01,Tennessee,47,2689.0,23.0,640.0,10.0,TN
2020-04-02,Tennessee,47,2868.0,32.0,179.0,9.0,TN
2020-04-03,Tennessee,47,3032.0,36.0,164.0,4.0,TN
2020-04-04,Tennessee,47,3265.0,47.0,233.0,11.0,TN
2020-04-05,Tennessee,47,3538.0,50.0,273.0,3.0,TN
2020-04-06,Tennessee,47,3753.0,65.0,215.0,15.0,TN
2020-04-07,Tennessee,47,4010.0,72.0,257.0,7.0,TN
2020-04-08,Tennessee,47,4246.0,83.0,236.0,11.0,TN
2020-04-09,Tennessee,47,4456.0,95.0,210.0,12.0,TN
2020-04-10,Tennessee,47,4793.0,104.0,337.0,9.0,TN
2020-04-11,Tennessee,47,4983.0,107.0,190.0,3.0,TN
2020-04-12,Tennessee,47,5144.0,107.0,161.0,0.0,TN
2020-04-13,Tennessee,47,5483.0,114.0,339.0,7.0,TN
2020-04-14,Tennessee,47,5654.0,123.0,171.0,9.0,TN
2020-04-15,Tennessee,47,5864.0,135.0,210.0,12.0,TN
2020-04-16,Tennessee,47,6077.0,142.0,213.0,7.0,TN
2020-04-17,Tennessee,47,6423.0,146.0,346.0,4.0,TN
2020-04-18,Tennessee,47,6624.0,148.0,201.0,2.0,TN
2020-04-19,Tennessee,47,6824.0,151.0,200.0,3.0,TN
2020-04-20,Tennessee,47,6994.0,156.0,170.0,5.0,TN
2020-04-21,Tennessee,47,7317.0,159.0,323.0,3.0,TN
2020-04-22,Tennessee,47,7681.0,169.0,364.0,10.0,TN
2020-04-23,Tennessee,47,8169.0,172.0,488.0,3.0,TN
2020-04-24,Tennessee,47,8618.0,172.0,449.0,0.0,TN
2020-04-25,Tennessee,47,8918.0,179.0,300.0,7.0,TN
2020-04-26,Tennessee,47,9435.0,182.0,517.0,3.0,TN
2020-04-27,Tennessee,47,9739.0,184.0,304.0,2.0,TN
2020-04-28,Tennessee,47,9974.0,190.0,235.0,6.0,TN
2020-04-29,Tennessee,47,10255.0,196.0,281.0,6.0,TN
2020-04-30,Tennessee,47,10506.0,200.0,251.0,4.0,TN
2020-05-01,Tennessee,47,11781.0,205.0,1275.0,5.0,TN
2020-05-02,Tennessee,47,12376.0,210.0,595.0,5.0,TN
2020-05-03,Tennessee,47,12871.0,211.0,495.0,1.0,TN
2020-05-04,Tennessee,47,13283.0,216.0,412.0,5.0,TN
2020-05-05,Tennessee,47,13555.0,225.0,272.0,9.0,TN
2020-05-06,Tennessee,47,13737.0,237.0,182.0,12.0,TN
2020-05-07,Tennessee,47,14108.0,238.0,371.0,1.0,TN
2020-05-08,Tennessee,47,14276.0,240.0,168.0,2.0,TN
2020-05-09,Tennessee,47,14675.0,241.0,399.0,1.0,TN
2020-05-10,Tennessee,47,15060.0,242.0,385.0,1.0,TN
2020-05-11,Tennessee,47,15423.0,248.0,363.0,6.0,TN
2020-05-12,Tennessee,47,15777.0,264.0,354.0,16.0,TN
2020-05-13,Tennessee,47,16261.0,271.0,484.0,7.0,TN
2020-05-14,Tennessee,47,16588.0,284.0,327.0,13.0,TN
2020-05-15,Tennessee,47,16917.0,288.0,329.0,4.0,TN
2020-05-16,Tennessee,47,17204.0,292.0,287.0,4.0,TN
2020-05-17,Tennessee,47,17391.0,293.0,187.0,1.0,TN
2020-05-18,Tennessee,47,17767.0,296.0,376.0,3.0,TN
2020-05-19,Tennessee,47,18301.0,301.0,534.0,5.0,TN
